plant,col,red,nir,ndvi,population,date,day,vwc1,vwc2
20,31,16.3,49.2,0.502,A15-341,7/25/2017,54,4.69,11.45
20,32,16.9,52,0.509,A15-436,7/25/2017,54,4.69,11.45
20,33,15.9,50.2,0.519,A15-436,7/25/2017,54,4.69,11.45
20,34,18.6,52.6,0.478,A15-463,7/25/2017,54,4.69,11.45
20,35,17.1,55.3,0.528,A15-463,7/25/2017,54,4.69,11.45
20,36,15.7,54.1,0.55,A15-708,7/25/2017,54,4.69,11.45
20,37,15.5,53.2,0.549,A15-708,7/25/2017,54,4.69,11.45
20,38,21,57.6,0.466,A15-711,7/25/2017,54,4.69,11.45
20,39,19.2,55,0.482,A15-711,7/25/2017,54,4.69,11.45
20,40,18.8,52.3,0.471,A14-298,7/25/2017,54,4.69,11.45
20,41,20.8,55,0.451,A14-298,7/25/2017,54,4.69,11.45
20,42,17.3,50.5,0.49,A15-451,7/25/2017,54,4.69,11.45
20,43,19.4,54.3,0.474,A15-451,7/25/2017,54,4.69,11.45
20,44,15.3,55.9,0.57,A15-519,7/25/2017,54,4.69,11.45
20,45,15.9,50.8,0.523,A15-519,7/25/2017,54,4.69,11.45
20,46,14.2,49.2,0.552,A15-461,7/25/2017,54,4.69,11.45
20,47,16.1,49.8,0.511,A15-461,7/25/2017,54,4.69,11.45
20,48,17.9,48,0.457,A15-509,7/25/2017,54,4.69,11.45
20,49,16.9,52.5,0.513,A15-669,7/25/2017,54,4.69,11.45
20,50,17.5,53.4,0.506,A15-677,7/25/2017,54,4.69,11.45
20,51,18.6,55.9,0.501,A15-489,7/25/2017,54,4.69,11.45
20,52,15.3,51.7,0.543,A15-505,7/25/2017,54,4.69,11.45
20,53,16.3,57.6,0.559,A15-725,7/25/2017,54,4.69,11.45
20,54,18.1,54.4,0.501,A15-675,7/25/2017,54,4.69,11.45
20,55,17.3,57.3,0.536,A14-302,7/25/2017,54,4.69,11.45
20,56,17.3,56.1,0.529,A15-513,7/25/2017,54,4.69,11.45
20,57,16.9,52.5,0.513,b,7/25/2017,54,4.69,11.45
20,58,18.6,55.3,0.497,b,7/25/2017,54,4.69,11.45
20,59,17.3,52.9,0.507,b,7/25/2017,54,4.69,11.45
21,1,16.5,44.5,0.459,b,7/25/2017,54,4.69,11.45
21,2,18.8,50.7,0.459,b,7/25/2017,54,4.69,11.45
21,3,17.7,42,0.407,b,7/25/2017,54,4.69,11.45
21,4,21.2,50.4,0.408,A15-674,7/25/2017,54,4.69,11.45
21,5,22.7,47.7,0.355,A15-674,7/25/2017,54,4.69,11.45
21,6,21.2,48.1,0.388,A15-311,7/25/2017,54,4.69,11.45
21,7,18.3,48.7,0.454,A15-311,7/25/2017,54,4.69,11.45
21,8,22.1,51,0.395,A15-682,7/25/2017,54,4.69,11.45
21,9,25.2,47.8,0.31,A15-682,7/25/2017,54,4.69,11.45
21,10,19.4,48.7,0.43,A15-506,7/25/2017,54,4.69,11.45
21,11,22.9,45.4,0.329,A15-506,7/25/2017,54,4.69,11.45
21,12,25.6,49.6,0.319,A15-511,7/25/2017,54,4.69,11.45
21,13,22.5,48.7,0.368,A15-511,7/25/2017,54,4.69,11.45
21,14,21.4,52.3,0.419,A15-516,7/25/2017,54,4.69,11.45
21,15,22.3,49.8,0.381,A15-516,7/25/2017,54,4.69,11.45
21,16,24.7,56.8,0.394,A15-668,7/25/2017,54,4.69,11.45
21,17,21.6,51,0.405,A15-668,7/25/2017,54,4.69,11.45
21,18,25.6,52,0.34,A15-490,7/25/2017,54,4.69,11.45
21,19,21.2,52.5,0.425,A15-490,7/25/2017,54,4.69,11.45
21,20,26.8,51.9,0.319,A14-307,7/25/2017,54,4.69,11.45
21,21,25.8,45.7,0.278,A14-307,7/25/2017,54,4.69,11.45
21,22,26.4,47.4,0.285,A15-515,7/25/2017,54,4.69,11.45
21,23,24.9,51,0.344,A15-515,7/25/2017,54,4.69,11.45
21,24,18.6,51.3,0.468,A15-467,7/25/2017,54,4.69,11.45
21,25,24.5,54.9,0.383,A15-467,7/25/2017,54,4.69,11.45
21,26,23.3,53.1,0.39,A15-316,7/25/2017,54,4.69,11.45
21,27,28,53.5,0.313,A15-316,7/25/2017,54,4.69,11.45
21,28,23.7,54.1,0.391,A15-304,7/25/2017,54,4.69,11.45
21,29,26,54.7,0.356,A15-304,7/25/2017,54,4.69,11.45
21,30,21.2,53.5,0.432,A15-341,7/25/2017,54,4.69,11.45
21,31,22.3,54.1,0.416,A15-341,7/25/2017,54,4.69,11.45
21,32,19.2,48,0.429,A15-436,7/25/2017,54,4.69,11.45
21,33,18.8,50.1,0.454,A15-436,7/25/2017,54,4.69,11.45
21,34,17.5,47.8,0.464,A15-463,7/25/2017,54,4.69,11.45
21,35,21,51.1,0.417,A15-463,7/25/2017,54,4.69,11.45
21,36,20,52.3,0.447,A15-708,7/25/2017,54,4.69,11.45
21,37,21,54.1,0.441,A15-708,7/25/2017,54,4.69,11.45
21,38,22.5,50.4,0.383,A15-711,7/25/2017,54,4.69,11.45
21,39,24.9,52.9,0.36,A15-711,7/25/2017,54,4.69,11.45
21,40,22.5,48.7,0.368,A14-298,7/25/2017,54,4.69,11.45
21,41,24.5,53.5,0.372,A14-298,7/25/2017,54,4.69,11.45
21,42,20.4,48.9,0.411,A15-451,7/25/2017,54,4.69,11.45
21,43,18.8,52.3,0.471,A15-451,7/25/2017,54,4.69,11.45
21,44,18.4,53.8,0.49,A15-519,7/25/2017,54,4.69,11.45
21,45,18.1,54.3,0.5,A15-519,7/25/2017,54,4.69,11.45
21,46,20.2,53.7,0.453,A15-461,7/25/2017,54,4.69,11.45
21,47,19.2,46.5,0.416,A15-461,7/25/2017,54,4.69,11.45
21,48,19.4,48.7,0.43,A15-509,7/25/2017,54,4.69,11.45
21,49,21.7,51.3,0.405,A15-669,7/25/2017,54,4.69,11.45
21,50,20.8,54.1,0.445,A15-677,7/25/2017,54,4.69,11.45
21,51,21.2,50.1,0.405,A15-489,7/25/2017,54,4.69,11.45
21,52,20.8,55,0.451,A15-505,7/25/2017,54,4.69,11.45
21,53,18.6,56.5,0.505,A15-725,7/25/2017,54,4.69,11.45
21,54,18.6,53.8,0.486,A15-675,7/25/2017,54,4.69,11.45
21,55,21.7,59.1,0.463,A14-302,7/25/2017,54,4.69,11.45
21,56,19.2,52.3,0.463,A15-513,7/25/2017,54,4.69,11.45
21,57,21.2,50.7,0.41,b,7/25/2017,54,4.69,11.45
21,58,19,60.6,0.523,b,7/25/2017,54,4.69,11.45
21,59,17.1,58.2,0.546,b,7/25/2017,54,4.69,11.45
22,1,14.8,48.1,0.529,b,7/25/2017,54,4.69,11.45
22,2,17.7,49.3,0.472,b,7/25/2017,54,4.69,11.45
22,3,15.1,47.8,0.52,b,7/25/2017,54,4.69,11.45
22,4,18.8,46.9,0.428,A15-674,7/25/2017,54,4.69,11.45
22,5,19.8,45,0.389,A15-674,7/25/2017,54,4.69,11.45
22,6,15.3,47.4,0.512,A15-311,7/25/2017,54,4.69,11.45
22,7,14.4,46,0.523,A15-311,7/25/2017,54,4.69,11.45
22,8,18.1,48.4,0.456,A15-682,7/25/2017,54,4.69,11.45
22,9,17.3,48,0.47,A15-682,7/25/2017,54,4.69,11.45
22,10,19.2,44.4,0.396,A15-506,7/25/2017,54,4.69,11.45
22,11,19.4,44.5,0.393,A15-506,7/25/2017,54,4.69,11.45
22,12,19.8,40.8,0.347,A15-511,7/25/2017,54,4.69,11.45
22,13,18.3,50.2,0.466,A15-511,7/25/2017,54,4.69,11.45
22,14,15.3,46.8,0.507,A15-516,7/25/2017,54,4.69,11.45
22,15,18.4,46.6,0.434,A15-516,7/25/2017,54,4.69,11.45
22,16,17.7,44.1,0.427,A15-668,7/25/2017,54,4.69,11.45
22,17,14.6,50.1,0.549,A15-668,7/25/2017,54,4.69,11.45
22,18,15.9,47.4,0.498,A15-490,7/25/2017,54,4.69,11.45
22,19,19,48.1,0.434,A15-490,7/25/2017,54,4.69,11.45
22,20,19.2,44.2,0.394,A14-307,7/25/2017,54,4.69,11.45
22,21,23.5,40.9,0.27,A14-307,7/25/2017,54,4.69,11.45
22,22,19.8,44.5,0.384,A15-515,7/25/2017,54,4.69,11.45
22,23,19.8,47.7,0.413,A15-515,7/25/2017,54,4.69,11.45
22,24,16.5,46.6,0.477,A15-467,7/25/2017,54,4.69,11.45
22,25,19.8,45.7,0.395,A15-467,7/25/2017,54,4.69,11.45
22,26,19.2,46.2,0.413,A15-316,7/25/2017,54,4.69,11.45
22,27,19,47.7,0.43,A15-316,7/25/2017,54,4.69,11.45
22,28,19.2,47.5,0.424,A15-304,7/25/2017,54,4.69,11.45
22,29,17.7,47.8,0.46,A15-304,7/25/2017,54,4.69,11.45
22,30,18.8,50.2,0.455,A15-341,7/25/2017,54,4.69,11.45
22,31,18.8,51.4,0.464,A15-341,7/25/2017,54,4.69,11.45
22,32,19,51.4,0.46,A15-436,7/25/2017,54,4.69,11.45
22,33,18.3,53.8,0.492,A15-436,7/25/2017,54,4.69,11.45
22,34,16.5,47.4,0.484,A15-463,7/25/2017,54,4.69,11.45
22,35,19.2,49,0.437,A15-463,7/25/2017,54,4.69,11.45
22,36,19.8,50.4,0.436,A15-708,7/25/2017,54,4.69,11.45
22,37,22.7,51.1,0.385,A15-708,7/25/2017,54,4.69,11.45
22,38,18.3,52,0.479,A15-711,7/25/2017,54,4.69,11.45
22,39,22.7,53.1,0.401,A15-711,7/25/2017,54,4.69,11.45
22,40,19.4,56.5,0.489,A14-298,7/25/2017,54,4.69,11.45
22,41,20,51.9,0.444,A14-298,7/25/2017,54,4.69,11.45
22,42,22.3,50.5,0.387,A15-451,7/25/2017,54,4.69,11.45
22,43,20,49.9,0.428,A15-451,7/25/2017,54,4.69,11.45
22,44,15.3,49.9,0.531,A15-519,7/25/2017,54,4.69,11.45
22,45,14.4,52.5,0.57,A15-519,7/25/2017,54,4.69,11.45
22,46,13.4,52.6,0.594,A15-461,7/25/2017,54,4.69,11.45
22,47,14,49.2,0.557,A15-461,7/25/2017,54,4.69,11.45
22,48,15.1,52.2,0.551,A15-509,7/25/2017,54,4.69,11.45
22,49,14.4,47.4,0.534,A15-669,7/25/2017,54,4.69,11.45
22,50,14.6,49.5,0.544,A15-677,7/25/2017,54,4.69,11.45
22,51,16.5,44.1,0.455,A15-489,7/25/2017,54,4.69,11.45
22,52,12.2,43.8,0.564,A15-505,7/25/2017,54,4.69,11.45
22,53,10.5,42.7,0.605,A15-725,7/25/2017,54,4.69,11.45
22,54,12.8,51.7,0.603,A15-675,7/25/2017,54,4.69,11.45
22,55,15.9,48.9,0.509,A14-302,7/25/2017,54,4.69,11.45
22,56,13.6,45.9,0.543,A15-513,7/25/2017,54,4.69,11.45
22,57,16.7,50.1,0.5,b,7/25/2017,54,4.69,11.45
22,58,14.6,54.3,0.576,b,7/25/2017,54,4.69,11.45
22,59,12.8,52.9,0.61,b,7/25/2017,54,4.69,11.45
23,1,12.2,48.1,0.595,b,7/25/2017,54,4.69,11.45
23,2,16.9,46.8,0.469,b,7/25/2017,54,4.69,11.45
23,3,14.4,44.1,0.508,b,7/25/2017,54,4.69,11.45
23,4,17.1,46.3,0.461,A15-674,7/25/2017,54,4.69,11.45
23,5,15.3,42.1,0.467,A15-674,7/25/2017,54,4.69,11.45
23,6,16.9,43.2,0.438,A15-311,7/25/2017,54,4.69,11.45
23,7,14.2,45.3,0.523,A15-311,7/25/2017,54,4.69,11.45
23,8,17.9,49.2,0.466,A15-682,7/25/2017,54,4.69,11.45
23,9,17.9,48,0.457,A15-682,7/25/2017,54,4.69,11.45
23,10,15.1,42.4,0.475,A15-506,7/25/2017,54,4.69,11.45
23,11,14,42.3,0.503,A15-506,7/25/2017,54,4.69,11.45
23,12,15.7,50.4,0.525,A15-511,7/25/2017,54,4.69,11.45
23,13,14.4,49,0.546,A15-511,7/25/2017,54,4.69,11.45
23,14,16.1,47.4,0.493,A15-516,7/25/2017,54,4.69,11.45
23,15,18.4,43.5,0.405,A15-516,7/25/2017,54,4.69,11.45
23,16,15,45.7,0.506,A15-668,7/25/2017,54,4.69,11.45
23,17,15.1,52.3,0.552,A15-668,7/25/2017,54,4.69,11.45
23,18,15.1,49.8,0.535,A15-490,7/25/2017,54,4.69,11.45
23,19,15,46.9,0.515,A15-490,7/25/2017,54,4.69,11.45
23,20,15.5,49.5,0.523,A14-307,7/25/2017,54,4.69,11.45
23,21,20.2,46,0.39,A14-307,7/25/2017,54,4.69,11.45
23,22,18.3,42.7,0.4,A15-515,7/25/2017,54,4.69,11.45
23,23,16.3,44.1,0.46,A15-515,7/25/2017,54,4.69,11.45
23,24,15.7,46.3,0.494,A15-467,7/25/2017,54,4.69,11.45
23,25,18.6,51.3,0.468,A15-467,7/25/2017,54,4.69,11.45
23,26,20,51.3,0.439,A15-316,7/25/2017,54,4.69,11.45
23,27,13.8,49.8,0.566,A15-316,7/25/2017,54,4.69,11.45
23,28,17.5,48.9,0.473,A15-304,7/25/2017,54,4.69,11.45
23,29,15,51.4,0.548,A15-304,7/25/2017,54,4.69,11.45
23,30,14.8,53.7,0.568,A15-341,7/25/2017,54,4.69,11.45
23,31,14,50.1,0.563,A15-341,7/25/2017,54,4.69,11.45
23,32,14,42.4,0.504,A15-436,7/25/2017,54,4.69,11.45
23,33,13.8,51.4,0.577,A15-436,7/25/2017,54,4.69,11.45
23,34,16.9,45.9,0.462,A15-463,7/25/2017,54,4.69,11.45
23,35,12.6,54.3,0.623,A15-463,7/25/2017,54,4.69,11.45
23,36,15,51,0.545,A15-708,7/25/2017,54,4.69,11.45
23,37,14.6,46.3,0.521,A15-708,7/25/2017,54,4.69,11.45
23,38,17.5,46.9,0.457,A15-711,7/25/2017,54,4.69,11.45
23,39,18.1,51.4,0.479,A15-711,7/25/2017,54,4.69,11.45
23,40,15.7,48.9,0.514,A14-298,7/25/2017,54,4.69,11.45
23,41,15.7,47.5,0.503,A14-298,7/25/2017,54,4.69,11.45
23,42,16.1,39.1,0.417,A15-451,7/25/2017,54,4.69,11.45
23,43,16.7,48,0.484,A15-451,7/25/2017,54,4.69,11.45
23,44,15.5,46.6,0.501,A15-519,7/25/2017,54,4.69,11.45
23,45,13.4,43.3,0.527,A15-519,7/25/2017,54,4.69,11.45
23,46,11.7,46.9,0.601,A15-461,7/25/2017,54,4.69,11.45
23,47,13.4,49.8,0.576,A15-461,7/25/2017,54,4.69,11.45
23,48,13.4,52.2,0.591,A15-509,7/25/2017,54,4.69,11.45
23,49,15.1,46.8,0.512,A15-669,7/25/2017,54,4.69,11.45
23,50,14.2,43.9,0.511,A15-677,7/25/2017,54,4.69,11.45
23,51,12,45.1,0.58,A15-489,7/25/2017,54,4.69,11.45
23,52,14.8,47.8,0.527,A15-505,7/25/2017,54,4.69,11.45
23,53,11.8,48,0.605,A15-725,7/25/2017,54,4.69,11.45
23,54,14.6,43.9,0.501,A15-675,7/25/2017,54,4.69,11.45
23,55,15.5,45.9,0.495,A14-302,7/25/2017,54,4.69,11.45
23,56,16.3,48.6,0.498,A15-513,7/25/2017,54,4.69,11.45
23,57,13.2,49.2,0.577,b,7/25/2017,54,4.69,11.45
23,58,12.4,53.5,0.624,b,7/25/2017,54,4.69,11.45
23,59,14,57.1,0.606,b,7/25/2017,54,4.69,11.45
24,1,10.5,45.3,0.624,b,7/25/2017,54,4.69,11.45
24,2,13.8,46.2,0.54,b,7/25/2017,54,4.69,11.45
24,3,14.6,45.9,0.517,b,7/25/2017,54,4.69,11.45
24,4,15.3,42.3,0.469,A15-674,7/25/2017,54,4.69,11.45
24,5,16.3,46,0.477,A15-674,7/25/2017,54,4.69,11.45
24,6,15.3,46.9,0.508,A15-311,7/25/2017,54,4.69,11.45
24,7,14.6,49.5,0.544,A15-311,7/25/2017,54,4.69,11.45
24,8,16.7,44.8,0.457,A15-682,7/25/2017,54,4.69,11.45
24,9,20,49.6,0.425,A15-682,7/25/2017,54,4.69,11.45
24,10,17.1,43.3,0.434,A15-506,7/25/2017,54,4.69,11.45
24,11,15,45.9,0.507,A15-506,7/25/2017,54,4.69,11.45
24,12,18.1,41.7,0.395,A15-511,7/25/2017,54,4.69,11.45
24,13,15.5,45,0.488,A15-511,7/25/2017,54,4.69,11.45
24,14,14.8,46.8,0.519,A15-516,7/25/2017,54,4.69,11.45
24,15,14.2,41.4,0.489,A15-516,7/25/2017,54,4.69,11.45
24,16,17.1,49.2,0.484,A15-668,7/25/2017,54,4.69,11.45
24,17,15,48.9,0.531,A15-668,7/25/2017,54,4.69,11.45
24,18,16.1,46.8,0.488,A15-490,7/25/2017,54,4.69,11.45
24,19,15.1,45.4,0.501,A15-490,7/25/2017,54,4.69,11.45
24,20,21,41.8,0.331,A14-307,7/25/2017,54,4.69,11.45
24,21,21,41.2,0.325,A14-307,7/25/2017,54,4.69,11.45
24,22,21.6,43.3,0.334,A15-515,7/25/2017,54,4.69,11.45
24,23,17.5,44.5,0.435,A15-515,7/25/2017,54,4.69,11.45
24,24,16.3,47.4,0.488,A15-467,7/25/2017,54,4.69,11.45
24,25,15.3,51.3,0.541,A15-467,7/25/2017,54,4.69,11.45
24,26,19.4,51,0.449,A15-316,7/25/2017,54,4.69,11.45
24,27,18.6,52.6,0.478,A15-316,7/25/2017,54,4.69,11.45
24,28,17.7,50.7,0.482,A15-304,7/25/2017,54,4.69,11.45
24,29,15.3,49.9,0.531,A15-304,7/25/2017,54,4.69,11.45
24,30,14.8,49,0.536,A15-341,7/25/2017,54,4.69,11.45
24,31,16.5,50.5,0.507,A15-341,7/25/2017,54,4.69,11.45
24,32,14.6,52.3,0.564,A15-436,7/25/2017,54,4.69,11.45
24,33,14.6,51.4,0.558,A15-436,7/25/2017,54,4.69,11.45
24,34,17.1,45.3,0.452,A15-463,7/25/2017,54,4.69,11.45
24,35,14.6,46.8,0.524,A15-463,7/25/2017,54,4.69,11.45
24,36,14.4,46.6,0.528,A15-708,7/25/2017,54,4.69,11.45
24,37,18.3,44.7,0.419,A15-708,7/25/2017,54,4.69,11.45
24,38,16.9,48.6,0.484,A15-711,7/25/2017,54,4.69,11.45
24,39,19.2,50.5,0.449,A15-711,7/25/2017,54,4.69,11.45
24,40,17.1,51,0.498,A14-298,7/25/2017,54,4.69,11.45
24,41,17.3,50.4,0.489,A14-298,7/25/2017,54,4.69,11.45
24,42,15.9,49.5,0.514,A15-451,7/25/2017,54,4.69,11.45
24,43,13.2,50.5,0.586,A15-451,7/25/2017,54,4.69,11.45
24,44,16.3,47.7,0.491,A15-519,7/25/2017,54,4.69,11.45
24,45,15.3,51.9,0.545,A15-519,7/25/2017,54,4.69,11.45
24,46,15,51.3,0.548,A15-461,7/25/2017,54,4.69,11.45
24,47,11.7,50.1,0.621,A15-461,7/25/2017,54,4.69,11.45
24,48,14.6,49.5,0.544,A15-509,7/25/2017,54,4.69,11.45
24,49,14,49.3,0.558,A15-669,7/25/2017,54,4.69,11.45
24,50,15.7,49.2,0.516,A15-677,7/25/2017,54,4.69,11.45
24,51,12,47.4,0.596,A15-489,7/25/2017,54,4.69,11.45
24,52,13.2,53.8,0.606,A15-505,7/25/2017,54,4.69,11.45
24,53,14.6,52.8,0.567,A15-725,7/25/2017,54,4.69,11.45
24,54,15.5,53.5,0.551,A15-675,7/25/2017,54,4.69,11.45
24,55,15.7,51.4,0.532,A14-302,7/25/2017,54,4.69,11.45
24,56,17.7,45.6,0.441,A15-513,7/25/2017,54,4.69,11.45
24,57,15.3,47.7,0.514,b,7/25/2017,54,4.69,11.45
24,58,16.3,50.8,0.514,b,7/25/2017,54,4.69,11.45
24,59,14.2,55.8,0.594,b,7/25/2017,54,4.69,11.45
25,1,14.4,49.6,0.55,b,7/25/2017,54,4.69,11.45
25,2,14.4,42.1,0.49,b,7/25/2017,54,4.69,11.45
25,3,16.1,46.3,0.484,b,7/25/2017,54,4.69,11.45
25,4,17.5,50.2,0.483,A15-674,7/25/2017,54,4.69,11.45
25,5,13.6,42,0.511,A15-674,7/25/2017,54,4.69,11.45
25,6,14.8,48.3,0.531,A15-311,7/25/2017,54,4.69,11.45
25,7,17.7,47.4,0.456,A15-311,7/25/2017,54,4.69,11.45
25,8,19.2,49.9,0.444,A15-682,7/25/2017,54,4.69,11.45
25,9,17.9,46.2,0.441,A15-682,7/25/2017,54,4.69,11.45
25,10,15.9,47.5,0.498,A15-506,7/25/2017,54,4.69,11.45
25,11,18.1,46.3,0.438,A15-506,7/25/2017,54,4.69,11.45
25,12,19.6,47.4,0.415,A15-511,7/25/2017,54,4.69,11.45
25,13,16.7,47.2,0.477,A15-511,7/25/2017,54,4.69,11.45
25,14,16.7,42.3,0.434,A15-516,7/25/2017,54,4.69,11.45
25,15,17.7,39.7,0.383,A15-516,7/25/2017,54,4.69,11.45
25,16,18.1,50.1,0.469,A15-668,7/25/2017,54,4.69,11.45
25,17,15.3,47.4,0.512,A15-668,7/25/2017,54,4.69,11.45
25,18,16.3,45.9,0.476,A15-490,7/25/2017,54,4.69,11.45
25,19,18.4,45.7,0.426,A15-490,7/25/2017,54,4.69,11.45
25,20,17.3,42.1,0.418,A14-307,7/25/2017,54,4.69,11.45
25,21,18.1,48.4,0.456,A14-307,7/25/2017,54,4.69,11.45
25,22,19.4,41.4,0.362,A15-515,7/25/2017,54,4.69,11.45
25,23,17.1,40.3,0.404,A15-515,7/25/2017,54,4.69,11.45
25,24,17.3,42.1,0.418,A15-467,7/25/2017,54,4.69,11.45
25,25,15.3,48.6,0.521,A15-467,7/25/2017,54,4.69,11.45
25,26,21.4,52.9,0.424,A15-316,7/25/2017,54,4.69,11.45
25,27,15.1,46.9,0.513,A15-316,7/25/2017,54,4.69,11.45
25,28,18.4,47.4,0.441,A15-304,7/25/2017,54,4.69,11.45
25,29,16.7,44.4,0.453,A15-304,7/25/2017,54,4.69,11.45
25,30,15.1,47.2,0.515,A15-341,7/25/2017,54,4.69,11.45
25,31,15,51.6,0.55,A15-341,7/25/2017,54,4.69,11.45
25,32,12.4,50.8,0.608,A15-436,7/25/2017,54,4.69,11.45
25,33,15.9,49.3,0.512,A15-436,7/25/2017,54,4.69,11.45
25,34,20.2,50.5,0.429,A15-463,7/25/2017,54,4.69,11.45
25,35,16.9,49.9,0.494,A15-463,7/25/2017,54,4.69,11.45
25,36,13,47.4,0.57,A15-708,7/25/2017,54,4.69,11.45
25,37,16.9,51.3,0.504,A15-708,7/25/2017,54,4.69,11.45
25,38,23.3,54,0.397,A15-711,7/25/2017,54,4.69,11.45
25,39,22.5,49.8,0.378,A15-711,7/25/2017,54,4.69,11.45
25,40,17.7,51.6,0.489,A14-298,7/25/2017,54,4.69,11.45
25,41,17.3,47.2,0.464,A14-298,7/25/2017,54,4.69,11.45
25,42,14.4,48.7,0.544,A15-451,7/25/2017,54,4.69,11.45
25,43,18.8,51.6,0.466,A15-451,7/25/2017,54,4.69,11.45
25,44,14.2,51.7,0.569,A15-519,7/25/2017,54,4.69,11.45
25,45,13.2,49.5,0.579,A15-519,7/25/2017,54,4.69,11.45
25,46,15.3,52,0.545,A15-461,7/25/2017,54,4.69,11.45
25,47,16.1,48.9,0.505,A15-461,7/25/2017,54,4.69,11.45
25,48,13.2,51.9,0.594,A15-509,7/25/2017,54,4.69,11.45
25,49,14.4,51.6,0.564,A15-669,7/25/2017,54,4.69,11.45
25,50,12.8,45.9,0.564,A15-677,7/25/2017,54,4.69,11.45
25,51,16.3,51.6,0.52,A15-489,7/25/2017,54,4.69,11.45
25,52,13.4,48.9,0.57,A15-505,7/25/2017,54,4.69,11.45
25,53,14,51.6,0.573,A15-725,7/25/2017,54,4.69,11.45
25,54,15.9,52,0.532,A15-675,7/25/2017,54,4.69,11.45
25,55,17.3,52.9,0.507,A14-302,7/25/2017,54,4.69,11.45
25,56,17.9,48.7,0.462,A15-513,7/25/2017,54,4.69,11.45
25,57,18.4,57.4,0.515,b,7/25/2017,54,4.69,11.45
25,58,15,52.3,0.554,b,7/25/2017,54,4.69,11.45
25,59,12.6,55,0.627,b,7/25/2017,54,4.69,11.45
26,1,12.4,46.2,0.577,b,7/25/2017,54,4.69,11.45
26,2,14.8,48.9,0.535,b,7/25/2017,54,4.69,11.45
26,3,16.5,44.4,0.458,b,7/25/2017,54,4.69,11.45
26,4,20,48.6,0.417,b,7/25/2017,54,4.69,11.45
26,5,19.8,48.6,0.421,b,7/25/2017,54,4.69,11.45
26,6,19.2,51,0.453,b,7/25/2017,54,4.69,11.45
26,7,20.6,50.5,0.421,b,7/25/2017,54,4.69,11.45
26,8,19,50.5,0.453,b,7/25/2017,54,4.69,11.45
26,9,20.4,49.6,0.417,b,7/25/2017,54,4.69,11.45
26,10,22.3,51.3,0.394,b,7/25/2017,54,4.69,11.45
26,11,16.9,49.2,0.489,b,7/25/2017,54,4.69,11.45
26,12,18.4,46.3,0.431,b,7/25/2017,54,4.69,11.45
26,13,18.4,51.4,0.473,b,7/25/2017,54,4.69,11.45
26,14,16.3,49.3,0.503,b,7/25/2017,54,4.69,11.45
26,15,19.2,49.5,0.441,b,7/25/2017,54,4.69,11.45
26,16,18.4,51.6,0.474,b,7/25/2017,54,4.69,11.45
26,17,18.1,50.2,0.47,b,7/25/2017,54,4.69,11.45
26,18,20.6,50.4,0.42,b,7/25/2017,54,4.69,11.45
26,19,20.6,46.3,0.384,b,7/25/2017,54,4.69,11.45
26,20,18.4,50.1,0.463,b,7/25/2017,54,4.69,11.45
26,21,22.9,51.3,0.383,b,7/25/2017,54,4.69,11.45
26,22,21.2,49.6,0.401,b,7/25/2017,54,4.69,11.45
26,23,18.6,52.5,0.477,b,7/25/2017,54,4.69,11.45
26,24,19,51.7,0.463,b,7/25/2017,54,4.69,11.45
26,25,16.5,48.4,0.492,b,7/25/2017,54,4.69,11.45
26,26,19,51.1,0.458,b,7/25/2017,54,4.69,11.45
26,27,18.3,49.5,0.46,b,7/25/2017,54,4.69,11.45
26,28,15.9,52.9,0.538,b,7/25/2017,54,4.69,11.45
26,29,22.5,48,0.362,b,7/25/2017,54,4.69,11.45
26,30,15.5,48.4,0.515,b,7/25/2017,54,4.69,11.45
26,31,16.1,57.3,0.561,b,7/25/2017,54,4.69,11.45
26,32,16.1,56.8,0.558,b,7/25/2017,54,4.69,11.45
26,33,19.6,49.8,0.435,b,7/25/2017,54,4.69,11.45
26,34,21,53.2,0.434,b,7/25/2017,54,4.69,11.45
26,35,15,50.2,0.54,b,7/25/2017,54,4.69,11.45
26,36,19.2,52.5,0.464,b,7/25/2017,54,4.69,11.45
26,37,17.5,55.3,0.519,b,7/25/2017,54,4.69,11.45
26,38,19.2,58.2,0.504,b,7/25/2017,54,4.69,11.45
26,39,21.9,49.5,0.387,b,7/25/2017,54,4.69,11.45
26,40,18.6,56.8,0.507,b,7/25/2017,54,4.69,11.45
26,41,17.7,53.1,0.5,b,7/25/2017,54,4.69,11.45
26,42,19.2,52.9,0.467,b,7/25/2017,54,4.69,11.45
26,43,19,52.2,0.466,b,7/25/2017,54,4.69,11.45
26,44,18.6,52.6,0.478,b,7/25/2017,54,4.69,11.45
26,45,17.9,55.5,0.512,b,7/25/2017,54,4.69,11.45
26,46,17.5,54,0.51,b,7/25/2017,54,4.69,11.45
26,47,17.1,55.6,0.53,b,7/25/2017,54,4.69,11.45
26,48,14.4,51,0.56,b,7/25/2017,54,4.69,11.45
26,49,17.5,46.2,0.451,b,7/25/2017,54,4.69,11.45
26,50,13.2,54.4,0.609,b,7/25/2017,54,4.69,11.45
26,51,16.3,51.1,0.516,b,7/25/2017,54,4.69,11.45
26,52,15.9,58.6,0.573,b,7/25/2017,54,4.69,11.45
26,53,15.5,54.4,0.557,b,7/25/2017,54,4.69,11.45
26,54,12.4,52,0.615,b,7/25/2017,54,4.69,11.45
